District_Name,Soil_Color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Jodhpur,Sandy Brown,107,20,206,8.1,359,23,Sesame,Urea,
Jodhpur,Yellow Brown,154,26,290,7.5,312,23,Sesame,MOP,
Jodhpur,Sandy Brown,114,29,299,8.4,250,23,Sesame,Urea,
Jodhpur,Sandy Brown,155,20,210,7.4,311,23,Sesame,Zinc Sulphate,
Jodhpur,Sandy Brown,140,25,234,7.7,355,23,Sesame,MOP,
Jodhpur,Pale Yellow,121,15,234,8.2,370,23,Sesame,Compost,
Jodhpur,Pale Yellow,170,14,290,7.8,354,23,Sesame,DAP,
Jodhpur,Light Brown,132,11,266,7.4,310,23,Sesame,SSP,
Jodhpur,Sandy Brown,153,20,185,8.3,250,23,Sesame,NPK,
Jodhpur,Sandy Brown,100,16,294,7.8,310,23,Sesame,DAP,
Jodhpur,Desert Sand,90,16,213,7.6,355,23,Sesame,DAP,
Jodhpur,Sandy Brown,107,25,210,7.4,373,23,Sesame,Urea,
Jodhpur,Desert Sand,159,30,246,8.4,358,23,Sesame,Compost,
Jodhpur,Pale Yellow,132,25,229,7.4,313,23,Sesame,Gypsum,
Jodhpur,Desert Sand,135,11,342,7.6,250,23,Sesame,DAP,
Jodhpur,Yellow Brown,103,30,240,7.8,315,23,Sesame,Urea,
Jodhpur,Yellow Brown,120,19,204,8.3,365,23,Sesame,Vermicompost,
Jodhpur,Light Brown,137,13,316,7.5,385,23,Sesame,DAP,
Jodhpur,Desert Sand,102,19,195,7.7,369,23,Sesame,Urea,
Jodhpur,Desert Sand,115,29,230,7.4,320,23,Sesame,Urea,
Jodhpur,Sandy Brown,104,22,243,7.6,250,23,Sesame,Urea,
Jodhpur,Light Brown,113,12,189,8.4,323,23,Sesame,DAP,
Jodhpur,Yellow Brown,90,10,190,7.3,379,23,Sesame,Urea,
Jodhpur,Light Brown,123,27,169,7.8,402,23,Sesame,NPK,
Jodhpur,Desert Sand,173,24,347,7.8,384,23,Sesame,Vermicompost,
Jodhpur,Light Brown,139,13,142,7.3,329,23,Sesame,DAP,
Jodhpur,Desert Sand,110,19,217,8.3,250,23,Sesame,DAP,
Jodhpur,Desert Sand,143,27,249,8,332,23,Sesame,DAP,
Jodhpur,Sandy Brown,94,11,197,8.5,394,24,Sesame,Urea,
Jodhpur,Yellow Brown,109,17,288,7.4,419,24,Sesame,DAP,
Jodhpur,Yellow Brown,101,18,159,7.4,398,24,Sesame,DAP,
Jodhpur,Light Brown,128,11,310,7.7,336,24,Sesame,DAP,
Jodhpur,Sandy Brown,103,21,235,8.5,250,24,Sesame,DAP,
Jodhpur,Pale Yellow,96,18,305,8.1,338,24,Sesame,Urea,
Jodhpur,Pale Yellow,147,28,297,7.3,404,24,Sesame,DAP,
Jodhpur,Pale Yellow,126,11,165,8.4,429,24,Sesame,DAP,
Jodhpur,Light Brown,113,21,205,8.2,405,24,Sesame,Urea,
Jodhpur,Pale Yellow,172,18,291,7.7,340,24,Sesame,Vermicompost,
Jodhpur,Pale Yellow,119,15,293,8,250,24,Sesame,Urea,
Jodhpur,Yellow Brown,149,13,230,8.3,340,24,Sesame,SSP,
Jodhpur,Desert Sand,77,37,255,7.9,405,24,Groundnut,DAP,
Jodhpur,Sandy Brown,81,23,207,7.4,429,25,Groundnut,Urea,
Jodhpur,Pale Yellow,93,17,248,8.1,404,25,Groundnut,Urea,
Jodhpur,Yellow Brown,92,22,232,8.2,338,25,Groundnut,Urea,
Jodhpur,Light Brown,104,29,253,7.2,250,25,Groundnut,DAP,
Jodhpur,Yellow Brown,87,17,199,7.2,336,25,Groundnut,DAP,
Jodhpur,Desert Sand,61,37,293,8.2,398,25,Groundnut,Urea,
Jodhpur,Pale Yellow,74,39,307,7.9,419,25,Groundnut,Urea,
Jodhpur,Sandy Brown,66,32,309,7.8,394,25,Groundnut,Urea,
Jodhpur,Light Brown,84,30,177,8.5,332,25,Groundnut,Urea,
Jodhpur,Sandy Brown,73,26,225,7.6,250,25,Groundnut,Urea,
Jodhpur,Pale Yellow,97,40,184,7.5,329,26,Groundnut,Urea,
Jodhpur,Pale Yellow,86,15,212,8.1,384,26,Groundnut,Urea,
Jodhpur,Light Brown,68,22,302,8.2,402,26,Groundnut,DAP,
Jodhpur,Yellow Brown,90,22,311,8.1,379,26,Groundnut,Urea,
Jodhpur,Desert Sand,65,21,193,7.3,323,26,Groundnut,DAP,
Jodhpur,Yellow Brown,78,32,263,7.9,250,26,Groundnut,DAP,
Jodhpur,Desert Sand,84,14,326,8.1,320,26,Groundnut,Urea,
Jodhpur,Sandy Brown,103,42,341,8.3,369,26,Groundnut,DAP,
Jodhpur,Desert Sand,101,40,197,8.5,385,27,Groundnut,DAP,
Jodhpur,Sandy Brown,73,39,354,7.9,365,27,Groundnut,Urea,
Jodhpur,Pale Yellow,64,27,256,7.9,315,27,Groundnut,Urea,
Jodhpur,Yellow Brown,103,17,253,8.1,250,27,Groundnut,Urea,
Jodhpur,Yellow Brown,65,30,175,7.2,313,27,Groundnut,Urea,
Jodhpur,Yellow Brown,60,32,217,7.3,358,27,Groundnut,Urea,
Jodhpur,Yellow Brown,97,16,269,7.7,373,27,Groundnut,DAP,
Jodhpur,Desert Sand,65,15,231,8.2,355,27,Groundnut,Urea,
Jodhpur,Desert Sand,100,31,301,7.5,310,28,Groundnut,Urea,
Jodhpur,Pale Yellow,86,23,237,7.5,250,28,Groundnut,Urea,
Jodhpur,Desert Sand,82,38,197,7.8,310,28,Groundnut,Urea,
Jodhpur,Desert Sand,87,33,246,8.4,354,28,Groundnut,DAP,
Jodhpur,Light Brown,87,24,240,8.1,370,28,Groundnut,Urea,
Jodhpur,Sandy Brown,72,33,289,7.5,355,28,Groundnut,Urea,
Jodhpur,Pale Yellow,87,21,262,8,311,29,Groundnut,Urea,
Jodhpur,Sandy Brown,78,28,218,8.4,250,29,Groundnut,Urea,
Jodhpur,Sandy Brown,93,30,287,7.4,312,29,Groundnut,Urea,
Jodhpur,Yellow Brown,81,25,225,8.4,359,29,Groundnut,Urea,
Jodhpur,Pale Yellow,87,30,334,7.5,378,29,Groundnut,Urea,
Jodhpur,Yellow Brown,97,28,268,7.2,363,29,Groundnut,Urea,
Jodhpur,Desert Sand,90,35,341,7.9,316,29,Groundnut,Urea,
Jodhpur,Yellow Brown,72,34,319,7.6,250,30,Groundnut,Urea,
Jodhpur,Sandy Brown,105,37,382,8.1,319,30,Groundnut,Urea,
Jodhpur,Light Brown,78,19,202,7.5,372,30,Groundnut,DAP,
Jodhpur,Light Brown,82,26,263,8.3,394,30,Groundnut,Urea,
Jodhpur,Pale Yellow,88,19,257,7.6,377,30,Groundnut,Urea,
Jodhpur,Desert Sand,96,19,322,8,325,30,Groundnut,Urea,
Jodhpur,Sandy Brown,77,26,171,7.8,250,31,Groundnut,Urea,
Jodhpur,Desert Sand,74,17,161,7.3,328,31,Groundnut,Urea,
Jodhpur,Sandy Brown,90,16,201,7.7,387,31,Groundnut,DAP,
Jodhpur,Yellow Brown,80,23,311,7.4,411,31,Groundnut,Urea,
Jodhpur,Yellow Brown,49,21,236,7.8,392,31,Chickpea,Urea,
Jodhpur,Light Brown,50,30,158,7.5,333,31,Chickpea,Urea,
Jodhpur,Pale Yellow,53,14,216,8,250,32,Chickpea,DAP,
Jodhpur,Sandy Brown,77,34,258,7.2,336,32,Chickpea,DAP,
Jodhpur,Sandy Brown,70,21,300,8.3,400,32,Chickpea,DAP,
Jodhpur,Yellow Brown,72,18,293,8,425,32,Chickpea,Urea,
Jodhpur,Sandy Brown,48,18,258,7.2,403,32,Chickpea,DAP,
Jodhpur,Yellow Brown,73,19,207,8,339,32,Chickpea,Urea,
Jodhpur,Desert Sand,68,10,188,7.9,250,33,Chickpea,DAP,
Jodhpur,Yellow Brown,57,20,250,7.6,340,33,Chickpea,DAP,
Jodhpur,Yellow Brown,51,22,188,7.4,406,33,Chickpea,Urea,
Jodhpur,Desert Sand,65,27,201,7.6,430,33,Chickpea,Urea,
Jodhpur,Desert Sand,75,22,219,8.4,406,33,Chickpea,Urea,
Jodhpur,Desert Sand,50,24,149,7.3,340,34,Chickpea,Urea,
Jodhpur,Light Brown,75,26,211,7.6,250,34,Chickpea,Urea,
Jodhpur,Sandy Brown,71,12,263,7.2,339,34,Chickpea,Urea,
Jodhpur,Light Brown,60,16,247,7.6,403,34,Chickpea,Urea,
Jodhpur,Pale Yellow,80,29,248,8.5,424,34,Chickpea,Urea,
Jodhpur,Pale Yellow,49,13,190,8.1,400,34,Chickpea,Urea,
Jodhpur,Sandy Brown,58,24,186,7.7,335,35,Chickpea,DAP,
Jodhpur,Light Brown,74,28,333,8,250,35,Chickpea,Urea,
Jodhpur,Yellow Brown,62,19,153,7.3,333,35,Chickpea,Urea,
Jodhpur,Sandy Brown,61,22,298,8.3,391,35,Chickpea,Urea,
Jodhpur,Light Brown,57,18,213,7.7,410,35,Chickpea,Urea,
Jodhpur,Yellow Brown,71,15,248,8.1,386,35,Chickpea,Urea,
Jodhpur,Sandy Brown,70,20,224,7.4,327,36,Chickpea,Urea,
Jodhpur,Desert Sand,80,29,272,7.9,250,36,Chickpea,Urea,
Jodhpur,Desert Sand,54,29,260,7.3,324,36,Chickpea,Urea,
Jodhpur,Light Brown,74,35,175,8.4,376,36,Chickpea,Urea,
Jodhpur,Light Brown,82,34,320,7.4,393,36,Chickpea,Urea,
Jodhpur,Light Brown,80,15,243,7.8,371,36,Chickpea,Urea,
Jodhpur,Pale Yellow,50,15,291,8.4,319,37,Chickpea,Urea,
Jodhpur,Pale Yellow,46,28,221,7.8,250,37,Chickpea,DAP,
Jodhpur,Yellow Brown,65,20,275,7.8,316,37,Chickpea,Urea,
Jodhpur,Yellow Brown,71,21,260,8,362,37,Chickpea,Urea,
Jodhpur,Pale Yellow,57,22,300,8.3,378,37,Chickpea,Urea,
Jodhpur,Yellow Brown,57,10,192,8.4,359,37,Chickpea,Urea,
Jodhpur,Desert Sand,49,17,254,8,312,37,Chickpea,Urea,
Jodhpur,Yellow Brown,60,14,183,8.4,250,38,Chickpea,Urea,
Jodhpur,Yellow Brown,56,23,158,7.8,311,38,Chickpea,Urea,
Jodhpur,Sandy Brown,78,18,199,8.4,355,38,Chickpea,Urea,
Jodhpur,Yellow Brown,48,21,167,7.2,370,38,Chickpea,Urea,
Jodhpur,Pale Yellow,82,26,221,7.9,354,38,Chickpea,DAP,
Jodhpur,Yellow Brown,75,11,213,7.8,310,38,Chickpea,Urea,
Jodhpur,Pale Yellow,60,18,166,7.9,250,39,Chickpea,Urea,
Jodhpur,Light Brown,58,14,327,8.4,311,39,Chickpea,Urea,
Jodhpur,Light Brown,61,14,201,8.4,356,39,Chickpea,Urea,
Jodhpur,Sandy Brown,82,15,259,7.3,373,39,Chickpea,DAP,
Jodhpur,Desert Sand,82,26,195,8,358,39,Chickpea,Urea,
Jodhpur,Yellow Brown,68,27,245,7.3,313,39,Chickpea,Urea,
Kolhapur,Black,75,50,100,6.5,1000,20,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,50,100,6.5,1000,20,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,50,100,6.5,1000,20,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,50,100,6.5,1000,20,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,50,100,6.5,1000,20,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,50,100,6.5,1000,20,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,55,105,7,1100,25,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,55,105,7,1100,25,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,55,105,7,1100,25,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,55,105,7,1100,25,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,55,105,7,1100,25,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,55,105,7,1100,25,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,60,110,7.5,1200,30,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,60,110,7.5,1200,30,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,60,110,7.5,1200,30,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,60,110,7.5,1200,30,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,60,110,7.5,1200,30,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,60,110,7.5,1200,30,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,50,115,6.5,1300,35,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,50,115,6.5,1300,35,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,50,115,6.5,1300,35,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,50,115,6.5,1300,35,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,50,115,6.5,1300,35,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,50,115,6.5,1300,35,Sugarcane,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,55,100,7,1400,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,55,100,7,1400,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,55,100,7,1400,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,55,100,7,1400,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,55,100,7,1400,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,55,100,7,1400,20,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,60,105,7.5,1500,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,60,105,7.5,1500,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,60,105,7.5,1500,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,60,105,7.5,1500,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,60,105,7.5,1500,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,60,105,7.5,1500,25,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,50,110,6.5,1000,30,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,50,110,6.5,1000,30,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,50,110,6.5,1000,30,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,50,110,6.5,1000,30,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,50,110,6.5,1000,30,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,50,110,6.5,1000,30,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,55,115,7,1100,35,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,55,115,7,1100,35,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,55,115,7,1100,35,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,55,115,7,1100,35,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,55,115,7,1100,35,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,55,115,7,1100,35,Sugarcane,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,60,100,7.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,60,100,7.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,60,100,7.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,60,100,7.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,60,100,7.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,60,100,7.5,1200,20,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,50,105,6.5,1300,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,50,105,6.5,1300,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,50,105,6.5,1300,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,50,105,6.5,1300,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,50,105,6.5,1300,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,50,105,6.5,1300,25,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,55,110,7,1400,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,55,110,7,1400,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,55,110,7,1400,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,55,110,7,1400,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,55,110,7,1400,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,55,110,7,1400,30,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,75,60,115,7.5,1500,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,80,60,115,7.5,1500,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,85,60,115,7.5,1500,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,90,60,115,7.5,1500,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,95,60,115,7.5,1500,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,100,60,115,7.5,1500,35,Sugarcane,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,20,25,25,6.5,600,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,25,25,6.5,600,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,25,25,6.5,600,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,25,25,6.5,600,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,25,25,6.5,600,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,30,30,7,700,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,30,30,7,700,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,30,30,7,700,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,30,30,7,700,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,30,30,7,700,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,35,35,7.5,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,35,35,7.5,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,35,35,7.5,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,35,35,7.5,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,35,35,7.5,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,25,40,6.5,600,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,25,40,6.5,600,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,25,40,6.5,600,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,25,40,6.5,600,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,25,40,6.5,600,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,30,25,7,700,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,30,25,7,700,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,30,25,7,700,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,30,25,7,700,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,30,25,7,700,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,35,30,7.5,800,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,35,30,7.5,800,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,35,30,7.5,800,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,35,30,7.5,800,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,35,30,7.5,800,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,25,35,6.5,600,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,25,35,6.5,600,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,25,35,6.5,600,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,25,35,6.5,600,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,25,35,6.5,600,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,30,40,7,700,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,30,40,7,700,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,30,40,7,700,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,30,40,7,700,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,30,40,7,700,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,35,25,7.5,800,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,35,25,7.5,800,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,35,25,7.5,800,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,35,25,7.5,800,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,35,25,7.5,800,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,25,30,6.5,600,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,25,30,6.5,600,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,25,30,6.5,600,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,25,30,6.5,600,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,25,30,6.5,600,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,30,35,7,700,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,30,35,7,700,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,30,35,7,700,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,30,35,7,700,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,30,35,7,700,25,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,20,35,40,7.5,800,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,25,35,40,7.5,800,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,30,35,40,7.5,800,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,35,35,40,7.5,800,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,35,40,7.5,800,30,Jowar,SSP,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,20,20,6,600,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,45,20,20,6,600,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,50,20,20,6,600,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,25,25,6.5,700,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,45,25,25,6.5,700,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,50,25,25,6.5,700,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,20,25,7,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,45,20,25,7,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,50,20,25,7,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,40,25,20,7.5,600,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,45,25,20,7.5,600,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Black,50,25,20,7.5,600,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Kolhapur,Red,100,40,50,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,40,50,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,40,50,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,40,50,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,40,50,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,125,40,50,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,130,40,50,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,135,40,50,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,140,40,50,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
