District_Name,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Soil_color,Link,Yield
Jodhpur,124,9,281,8.4,399,25,Isabgol,SSP,Light Brown,,60.6
Jodhpur,133,19,262,8,424,25,Isabgol,FYM,Sandy Brown,,63.1
Jodhpur,163,22,285,8.4,402,25,Isabgol,SSP,Desert Sand,,63.7
Jodhpur,134,13,177,7.2,339,25,Isabgol,DAP,Pale Yellow,,50.1
Jodhpur,151,8,167,8,250,25,Isabgol,SSP,Desert Sand,,41.3
Jodhpur,152,22,149,8.3,340,25,Isabgol,NPK,Yellow Brown,,50.15
Jodhpur,134,14,175,7.7,406,25,Isabgol,DAP,Pale Yellow,,56.75
Jodhpur,137,15,190,7.9,430,25,Isabgol,MOP,Desert Sand,,60.1
Jodhpur,158,13,138,8.3,406,25,Isabgol,DAP,Pale Yellow,,56.05
Jodhpur,116,10,200,7.9,340,24,Isabgol,Urea,Sandy Brown,,50.3
Jodhpur,165,24,264,7.5,250,24,Isabgol,DAP,Sandy Brown,,47.65
Jodhpur,132,16,244,8.2,339,24,Isabgol,MOP,Pale Yellow,,53.5
Jodhpur,144,21,285,8.2,403,24,Isabgol,Compost,Yellow Brown,,62.8
Jodhpur,178,12,220,7.8,425,24,Isabgol,DAP,Sandy Brown,,63
Jodhpur,122,14,300,8.1,400,24,Isabgol,DAP,Sandy Brown,,61.8
Jodhpur,148,24,289,8.4,336,24,Isabgol,Zinc Sulphate,Yellow Brown,,56.65
Jodhpur,134,15,280,8,250,24,Isabgol,SSP,Pale Yellow,,46.45
Jodhpur,163,12,220,8.2,333,24,Isabgol,SSP,Yellow Brown,,53.05
Jodhpur,141,16,172,8.4,392,24,Isabgol,MOP,Yellow Brown,,55.65
Jodhpur,166,16,218,8.4,411,24,Isabgol,Vermicompost,Light Brown,,61.1
Jodhpur,161,18,195,8.2,387,24,Isabgol,MOP,Sandy Brown,,57.4
Jodhpur,176,20,181,8,328,24,Isabgol,NPK,Yellow Brown,,51.65
Jodhpur,134,14,141,7.7,250,24,Sesame,DAP,Light Brown,,39.45
Jodhpur,123,31,200,7.6,325,23,Sesame,Zinc Sulphate,Light Brown,,50.2
Jodhpur,89,10,239,8.1,377,23,Sesame,DAP,Desert Sand,,54.6
Jodhpur,134,21,195,7.7,394,23,Sesame,MOP,Sandy Brown,,56.9
Jodhpur,132,12,170,7.6,372,23,Sesame,SSP,Pale Yellow,,52.9
Jodhpur,135,11,265,8.4,319,23,Sesame,DAP,Desert Sand,,52.45
Jodhpur,118,11,152,7.7,250,23,Sesame,Urea,Sandy Brown,,39.05
Jodhpur,107,19,217,7.4,316,23,Sesame,Urea,Yellow Brown,,48.75
Jodhpur,121,21,197,7.4,363,23,Sesame,NPK,Desert Sand,,53.25
Jodhpur,124,18,300,7.9,378,23,Sesame,Vermicompost,Yellow Brown,,59.9
Jodhpur,107,20,206,8.1,359,23,Sesame,Urea,Sandy Brown,,52.55
Jodhpur,154,26,290,7.5,312,23,Sesame,MOP,Yellow Brown,,54.7
Jodhpur,114,29,299,8.4,250,23,Sesame,Urea,Sandy Brown,,47.1
Jodhpur,155,20,210,7.4,311,23,Sesame,Zinc Sulphate,Sandy Brown,,50.35
Jodhpur,140,25,234,7.7,355,23,Sesame,MOP,Sandy Brown,,55.45
Jodhpur,121,15,234,8.2,370,23,Sesame,Compost,Pale Yellow,,55.5
Jodhpur,170,14,290,7.8,354,23,Sesame,DAP,Pale Yellow,,59.1
Jodhpur,132,11,266,7.4,310,23,Sesame,SSP,Light Brown,,51.45
Jodhpur,153,20,185,8.3,250,23,Sesame,NPK,Sandy Brown,,42.9
Jodhpur,100,16,294,7.8,310,23,Sesame,DAP,Sandy Brown,,51.5
Jodhpur,90,16,213,7.6,355,23,Sesame,DAP,Desert Sand,,51.45
Jodhpur,107,25,210,7.4,373,23,Sesame,Urea,Sandy Brown,,54.4
Jodhpur,159,30,246,8.4,358,23,Sesame,Compost,Desert Sand,,57.55
Jodhpur,132,25,229,7.4,313,23,Sesame,Gypsum,Pale Yellow,,50.6
Jodhpur,135,11,342,7.6,250,23,Sesame,DAP,Desert Sand,,49.4
Jodhpur,103,30,240,7.8,315,23,Sesame,Urea,Yellow Brown,,50.15
Jodhpur,120,19,204,8.3,365,23,Sesame,Vermicompost,Yellow Brown,,53.65
Jodhpur,137,13,316,7.5,385,23,Sesame,DAP,Light Brown,,61.8
Jodhpur,102,19,195,7.7,369,23,Sesame,Urea,Desert Sand,,52.7
Jodhpur,115,29,230,7.4,320,23,Sesame,Urea,Desert Sand,,50.7
Jodhpur,104,22,243,7.6,250,23,Sesame,Urea,Sandy Brown,,43.45
Jodhpur,113,12,189,8.4,323,23,Sesame,DAP,Light Brown,,48
Jodhpur,90,10,190,7.3,379,23,Sesame,Urea,Yellow Brown,,52.4
Jodhpur,123,27,169,7.8,402,23,Sesame,NPK,Light Brown,,56.15
Jodhpur,173,24,347,7.8,384,23,Sesame,Vermicompost,Desert Sand,,65.6
Jodhpur,139,13,142,7.3,329,23,Sesame,DAP,Light Brown,,47.6
Jodhpur,110,19,217,8.3,250,23,Sesame,DAP,Desert Sand,,42.3
Jodhpur,143,27,249,8,332,23,Sesame,DAP,Desert Sand,,54.15
Jodhpur,94,11,197,8.5,394,24,Sesame,Urea,Sandy Brown,,54.5
Jodhpur,109,17,288,7.4,419,24,Sesame,DAP,Yellow Brown,,62.6
Jodhpur,101,18,159,7.4,398,24,Sesame,DAP,Yellow Brown,,53.7
Jodhpur,128,11,310,7.7,336,24,Sesame,DAP,Light Brown,,56.05
Jodhpur,103,21,235,8.5,250,24,Sesame,DAP,Sandy Brown,,42.95
Jodhpur,96,18,305,8.1,338,24,Sesame,Urea,Pale Yellow,,54.75
Jodhpur,147,28,297,7.3,404,24,Sesame,DAP,Pale Yellow,,64
Jodhpur,126,11,165,8.4,429,24,Sesame,DAP,Pale Yellow,,58
Jodhpur,113,21,205,8.2,405,24,Sesame,Urea,Light Brown,,57.45
Jodhpur,172,18,291,7.7,340,24,Sesame,Vermicompost,Pale Yellow,,58.05
Jodhpur,119,15,293,8,250,24,Sesame,Urea,Pale Yellow,,46.35
Jodhpur,149,13,230,8.3,340,24,Sesame,SSP,Yellow Brown,,53.6
Jodhpur,77,37,255,7.9,405,24,Groundnut,DAP,Desert Sand,,58.95
Jodhpur,81,23,207,7.4,429,25,Groundnut,Urea,Sandy Brown,,58.45
Jodhpur,93,17,248,8.1,404,25,Groundnut,Urea,Pale Yellow,,58.3
Jodhpur,92,22,232,8.2,338,25,Groundnut,Urea,Yellow Brown,,51.1
Jodhpur,104,29,253,7.2,250,25,Groundnut,DAP,Light Brown,,44.3
Jodhpur,87,17,199,7.2,336,25,Groundnut,DAP,Yellow Brown,,48.75
Jodhpur,61,37,293,8.2,398,25,Groundnut,Urea,Desert Sand,,59.35
Jodhpur,74,39,307,7.9,419,25,Groundnut,Urea,Pale Yellow,,62.9
Jodhpur,66,32,309,7.8,394,25,Groundnut,Urea,Sandy Brown,,59.75
Jodhpur,84,30,177,8.5,332,25,Groundnut,Urea,Light Brown,,47.75
Jodhpur,73,26,225,7.6,250,25,Groundnut,Urea,Sandy Brown,,41.2
Jodhpur,97,40,184,7.5,329,26,Groundnut,Urea,Pale Yellow,,48.95
Jodhpur,86,15,212,8.1,384,26,Groundnut,Urea,Pale Yellow,,54.05
Jodhpur,68,22,302,8.2,402,26,Groundnut,DAP,Light Brown,,59.8
Jodhpur,90,22,311,8.1,379,26,Groundnut,Urea,Yellow Brown,,59.05
Jodhpur,65,21,193,7.3,323,26,Groundnut,DAP,Desert Sand,,46.25
Jodhpur,78,32,263,7.9,250,26,Groundnut,DAP,Yellow Brown,,43.65
Jodhpur,84,14,326,8.1,320,26,Groundnut,Urea,Desert Sand,,53.2
Jodhpur,103,42,341,8.3,369,26,Groundnut,DAP,Sandy Brown,,61.2
Jodhpur,101,40,197,8.5,385,27,Groundnut,DAP,Desert Sand,,55.4
Jodhpur,73,39,354,7.9,365,27,Groundnut,Urea,Sandy Brown,,59.8
Jodhpur,64,27,256,7.9,315,27,Groundnut,Urea,Pale Yellow,,48.85
Jodhpur,103,17,253,8.1,250,27,Groundnut,Urea,Yellow Brown,,43.65
Jodhpur,65,30,175,7.2,313,27,Groundnut,Urea,Yellow Brown,,44.8
Jodhpur,60,32,217,7.3,358,27,Groundnut,Urea,Yellow Brown,,51.25
Jodhpur,97,16,269,7.7,373,27,Groundnut,DAP,Yellow Brown,,56.4
Jodhpur,65,15,231,8.2,355,27,Groundnut,Urea,Desert Sand,,51.05
Jodhpur,100,31,301,7.5,310,28,Groundnut,Urea,Desert Sand,,52.6
Jodhpur,86,23,237,7.5,250,28,Groundnut,Urea,Pale Yellow,,42.3
Jodhpur,82,38,197,7.8,310,28,Groundnut,Urea,Desert Sand,,46.85
Jodhpur,87,33,246,8.4,354,28,Groundnut,DAP,Desert Sand,,53.7
Jodhpur,87,24,240,8.1,370,28,Groundnut,Urea,Light Brown,,54.55
Jodhpur,72,33,289,7.5,355,28,Groundnut,Urea,Sandy Brown,,55.2
Jodhpur,87,21,262,8,311,29,Groundnut,Urea,Pale Yellow,,49.6
Jodhpur,78,28,218,8.4,250,29,Groundnut,Urea,Sandy Brown,,41.2
Jodhpur,93,30,287,7.4,312,29,Groundnut,Urea,Sandy Brown,,51.7
Jodhpur,81,25,225,8.4,359,29,Groundnut,Urea,Yellow Brown,,52.45
Jodhpur,87,30,334,7.5,378,29,Groundnut,Urea,Pale Yellow,,60.35
Jodhpur,97,28,268,7.2,363,29,Groundnut,Urea,Yellow Brown,,55.95
Jodhpur,90,35,341,7.9,316,29,Groundnut,Urea,Desert Sand,,54.9
Jodhpur,72,34,319,7.6,250,30,Groundnut,Urea,Yellow Brown,,46.25
Jodhpur,105,37,382,8.1,319,30,Groundnut,Urea,Sandy Brown,,58.1
Jodhpur,78,19,202,7.5,372,30,Groundnut,DAP,Light Brown,,52.15
Jodhpur,82,26,263,8.3,394,30,Groundnut,Urea,Light Brown,,57.95
Jodhpur,88,19,257,7.6,377,30,Groundnut,Urea,Pale Yellow,,55.9
Jodhpur,96,19,322,8,325,30,Groundnut,Urea,Desert Sand,,54.35
Jodhpur,77,26,171,7.8,250,31,Groundnut,Urea,Sandy Brown,,38.7
Jodhpur,74,17,161,7.3,328,31,Groundnut,Urea,Desert Sand,,45.4
Jodhpur,90,16,201,7.7,387,31,Groundnut,DAP,Sandy Brown,,54.05
Jodhpur,80,23,311,7.4,411,31,Groundnut,Urea,Yellow Brown,,61.8
Jodhpur,49,21,236,7.8,392,31,Chickpea,Urea,Yellow Brown,,54.5
Jodhpur,50,30,158,7.5,333,31,Chickpea,Urea,Light Brown,,45.2
Jodhpur,53,14,216,8,250,32,Chickpea,DAP,Pale Yellow,,39.15
Jodhpur,77,34,258,7.2,336,32,Chickpea,DAP,Sandy Brown,,52.05
Jodhpur,70,21,300,8.3,400,32,Chickpea,DAP,Sandy Brown,,59.55
Jodhpur,72,18,293,8,425,32,Chickpea,Urea,Yellow Brown,,61.65
Jodhpur,48,18,258,7.2,403,32,Chickpea,DAP,Sandy Brown,,56.5
Jodhpur,73,19,207,8,339,32,Chickpea,Urea,Yellow Brown,,48.85
Jodhpur,68,10,188,7.9,250,33,Chickpea,DAP,Desert Sand,,38.3
Jodhpur,57,20,250,7.6,340,33,Chickpea,DAP,Yellow Brown,,50.35
Jodhpur,51,22,188,7.4,406,33,Chickpea,Urea,Yellow Brown,,53.65
Jodhpur,65,27,201,7.6,430,33,Chickpea,Urea,Desert Sand,,57.65
Jodhpur,75,22,219,8.4,406,33,Chickpea,Urea,Desert Sand,,56.4
Jodhpur,50,24,149,7.3,340,34,Chickpea,Urea,Desert Sand,,45.15
Jodhpur,75,26,211,7.6,250,34,Chickpea,Urea,Light Brown,,40.6
Jodhpur,71,12,263,7.2,339,34,Chickpea,Urea,Sandy Brown,,51.2
Jodhpur,60,16,247,7.6,403,34,Chickpea,Urea,Light Brown,,56.45
Jodhpur,80,29,248,8.5,424,34,Chickpea,Urea,Pale Yellow,,60.25
Jodhpur,49,13,190,8.1,400,34,Chickpea,Urea,Pale Yellow,,52.6
Jodhpur,58,24,186,7.7,335,35,Chickpea,DAP,Sandy Brown,,46.9
Jodhpur,74,28,333,8,250,35,Chickpea,Urea,Light Brown,,46.75
Jodhpur,62,19,153,7.3,333,35,Chickpea,Urea,Yellow Brown,,45
Jodhpur,61,22,298,8.3,391,35,Chickpea,Urea,Sandy Brown,,58.15
Jodhpur,57,18,213,7.7,410,35,Chickpea,Urea,Light Brown,,55.4
Jodhpur,71,15,248,8.1,386,35,Chickpea,Urea,Yellow Brown,,55.3
Jodhpur,70,20,224,7.4,327,36,Chickpea,Urea,Sandy Brown,,48.4
Jodhpur,80,29,272,7.9,250,36,Chickpea,Urea,Desert Sand,,44.05
Jodhpur,54,29,260,7.3,324,36,Chickpea,Urea,Desert Sand,,49.55
Jodhpur,74,35,175,8.4,376,36,Chickpea,Urea,Light Brown,,51.8
Jodhpur,82,34,320,7.4,393,36,Chickpea,Urea,Light Brown,,61.1
Jodhpur,80,15,243,7.8,371,36,Chickpea,Urea,Light Brown,,54
Jodhpur,50,15,291,8.4,319,37,Chickpea,Urea,Pale Yellow,,49.7
Jodhpur,46,28,221,7.8,250,37,Chickpea,DAP,Pale Yellow,,39.75
Jodhpur,65,20,275,7.8,316,37,Chickpea,Urea,Yellow Brown,,49.6
Jodhpur,71,21,260,8,362,37,Chickpea,Urea,Yellow Brown,,53.8
Jodhpur,57,22,300,8.3,378,37,Chickpea,Urea,Pale Yellow,,56.75
Jodhpur,57,10,192,8.4,359,37,Chickpea,Urea,Yellow Brown,,48.85
Jodhpur,49,17,254,8,312,37,Chickpea,Urea,Desert Sand,,47.2
Jodhpur,60,14,183,8.4,250,38,Chickpea,Urea,Yellow Brown,,37.85
Jodhpur,56,23,158,7.8,311,38,Chickpea,Urea,Yellow Brown,,42.95
Jodhpur,78,18,199,8.4,355,38,Chickpea,Urea,Sandy Brown,,50.25
Jodhpur,48,21,167,7.2,370,38,Chickpea,Urea,Yellow Brown,,48.8
Jodhpur,82,26,221,7.9,354,38,Chickpea,DAP,Pale Yellow,,51.85
Jodhpur,75,11,213,7.8,310,38,Chickpea,Urea,Yellow Brown,,45.95
Jodhpur,60,18,166,7.9,250,39,Chickpea,Urea,Pale Yellow,,37.2
Jodhpur,58,14,327,8.4,311,39,Chickpea,Urea,Light Brown,,51.05
Jodhpur,61,14,201,8.4,356,39,Chickpea,Urea,Light Brown,,49.4
Jodhpur,82,15,259,7.3,373,39,Chickpea,DAP,Sandy Brown,,55.1
Jodhpur,82,26,195,8,358,39,Chickpea,Urea,Desert Sand,,50.95
Jodhpur,68,27,245,7.3,313,39,Chickpea,Urea,Yellow Brown,,48.3
Kolhapur,75,50,100,6.5,1000,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,111.25
Kolhapur,80,50,100,6.5,1000,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,111.5
Kolhapur,85,50,100,6.5,1000,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,111.75
Kolhapur,90,50,100,6.5,1000,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,112
Kolhapur,95,50,100,6.5,1000,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,112.25
Kolhapur,100,50,100,6.5,1000,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,112.5
Kolhapur,75,55,105,7,1100,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,121.75
Kolhapur,80,55,105,7,1100,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,122
Kolhapur,85,55,105,7,1100,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,122.25
Kolhapur,90,55,105,7,1100,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,122.5
Kolhapur,95,55,105,7,1100,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,122.75
Kolhapur,100,55,105,7,1100,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,123
Kolhapur,75,60,110,7.5,1200,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,132.25
Kolhapur,80,60,110,7.5,1200,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,132.5
Kolhapur,85,60,110,7.5,1200,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,132.75
Kolhapur,90,60,110,7.5,1200,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,133
Kolhapur,95,60,110,7.5,1200,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,133.25
Kolhapur,100,60,110,7.5,1200,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,133.5
Kolhapur,75,50,115,6.5,1300,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,142
Kolhapur,80,50,115,6.5,1300,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,142.25
Kolhapur,85,50,115,6.5,1300,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,142.5
Kolhapur,90,50,115,6.5,1300,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,142.75
Kolhapur,95,50,115,6.5,1300,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,143
Kolhapur,100,50,115,6.5,1300,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,143.25
Kolhapur,75,55,100,7,1400,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,151.5
Kolhapur,80,55,100,7,1400,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,151.75
Kolhapur,85,55,100,7,1400,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,152
Kolhapur,90,55,100,7,1400,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,152.25
Kolhapur,95,55,100,7,1400,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,152.5
Kolhapur,100,55,100,7,1400,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,152.75
Kolhapur,75,60,105,7.5,1500,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,162
Kolhapur,80,60,105,7.5,1500,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,162.25
Kolhapur,85,60,105,7.5,1500,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,162.5
Kolhapur,90,60,105,7.5,1500,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,162.75
Kolhapur,95,60,105,7.5,1500,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,163
Kolhapur,100,60,105,7.5,1500,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,163.25
Kolhapur,75,50,110,6.5,1000,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,111.75
Kolhapur,80,50,110,6.5,1000,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,112
Kolhapur,85,50,110,6.5,1000,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,112.25
Kolhapur,90,50,110,6.5,1000,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,112.5
Kolhapur,95,50,110,6.5,1000,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,112.75
Kolhapur,100,50,110,6.5,1000,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,113
Kolhapur,75,55,115,7,1100,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,122.25
Kolhapur,80,55,115,7,1100,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,122.5
Kolhapur,85,55,115,7,1100,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,122.75
Kolhapur,90,55,115,7,1100,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,123
Kolhapur,95,55,115,7,1100,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,123.25
Kolhapur,100,55,115,7,1100,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,123.5
Kolhapur,75,60,100,7.5,1200,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,131.75
Kolhapur,80,60,100,7.5,1200,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,132
Kolhapur,85,60,100,7.5,1200,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,132.25
Kolhapur,90,60,100,7.5,1200,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,132.5
Kolhapur,95,60,100,7.5,1200,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,132.75
Kolhapur,100,60,100,7.5,1200,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,133
Kolhapur,75,50,105,6.5,1300,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,141.5
Kolhapur,80,50,105,6.5,1300,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,141.75
Kolhapur,85,50,105,6.5,1300,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,142
Kolhapur,90,50,105,6.5,1300,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,142.25
Kolhapur,95,50,105,6.5,1300,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,142.5
Kolhapur,100,50,105,6.5,1300,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,142.75
Kolhapur,75,55,110,7,1400,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,152
Kolhapur,80,55,110,7,1400,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,152.25
Kolhapur,85,55,110,7,1400,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,152.5
Kolhapur,90,55,110,7,1400,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,152.75
Kolhapur,95,55,110,7,1400,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,153
Kolhapur,100,55,110,7,1400,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,153.25
Kolhapur,75,60,115,7.5,1500,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,162.5
Kolhapur,80,60,115,7.5,1500,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,162.75
Kolhapur,85,60,115,7.5,1500,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,163
Kolhapur,90,60,115,7.5,1500,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,163.25
Kolhapur,95,60,115,7.5,1500,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,163.5
Kolhapur,100,60,115,7.5,1500,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,163.75
Kolhapur,20,25,25,6.5,600,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,63.5
Kolhapur,25,25,25,6.5,600,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,63.75
Kolhapur,30,25,25,6.5,600,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,64
Kolhapur,35,25,25,6.5,600,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,64.25
Kolhapur,40,25,25,6.5,600,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,64.5
Kolhapur,20,30,30,7,700,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,74
Kolhapur,25,30,30,7,700,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,74.25
Kolhapur,30,30,30,7,700,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,74.5
Kolhapur,35,30,30,7,700,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,74.75
Kolhapur,40,30,30,7,700,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,75
Kolhapur,20,35,35,7.5,800,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,84.5
Kolhapur,25,35,35,7.5,800,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,84.75
Kolhapur,30,35,35,7.5,800,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,85
Kolhapur,35,35,35,7.5,800,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,85.25
Kolhapur,40,35,35,7.5,800,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,85.5
Kolhapur,20,25,40,6.5,600,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,64.25
Kolhapur,25,25,40,6.5,600,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,64.5
Kolhapur,30,25,40,6.5,600,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,64.75
Kolhapur,35,25,40,6.5,600,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,65
Kolhapur,40,25,40,6.5,600,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,65.25
Kolhapur,20,30,25,7,700,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,73.75
Kolhapur,25,30,25,7,700,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,74
Kolhapur,30,30,25,7,700,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,74.25
Kolhapur,35,30,25,7,700,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,74.5
Kolhapur,40,30,25,7,700,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,74.75
Kolhapur,20,35,30,7.5,800,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,84.25
Kolhapur,25,35,30,7.5,800,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,84.5
Kolhapur,30,35,30,7.5,800,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,84.75
Kolhapur,35,35,30,7.5,800,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,85
Kolhapur,40,35,30,7.5,800,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,85.25
Kolhapur,20,25,35,6.5,600,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,64
Kolhapur,25,25,35,6.5,600,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,64.25
Kolhapur,30,25,35,6.5,600,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,64.5
Kolhapur,35,25,35,6.5,600,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,64.75
Kolhapur,40,25,35,6.5,600,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,65
Kolhapur,20,30,40,7,700,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,74.5
Kolhapur,25,30,40,7,700,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,74.75
Kolhapur,30,30,40,7,700,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,75
Kolhapur,35,30,40,7,700,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,75.25
